6687,1,1,0,5,4,s6687,d6687,2013-05-12 00:07:03,3,2013-05-12 00:10:03,13,13.07,2013-05-12 00:08:02,1.08,2013-05-12 00:21:13,14.79,0.64,13,13.71,16.34,5.29,5.29,4.05,
6649,1,1,0,328,326,s6649,d6649,2013-05-12 00:07:23,3,2013-05-12 00:10:23,11,11.66,2013-05-12 00:09:02,2.80,2013-05-12 00:23:03,16.59,2.13,14,13.79,14.58,5.13,5.13,4.62,
68,1,0,0,4,3,s68,d68,2013-05-12 00:08:00,3,2013-05-12 00:11:00,13,13.37,2013-05-12 00:08:02,0.13,2013-05-12 00:23:02,15.49,1.98,15,15.35,16.72,6.72,6.72,3.41,
6700,1,0,0,4,3,s6700,d6700,2013-05-12 00:08:05,3,2013-05-12 00:11:05,12,12.40,2013-05-12 00:09:36,1.98,2013-05-12 00:25:02,17.31,2.93,16,15.33,15.50,6.05,6.05,4.72,
6689,1,0,0,4,3,s6689,d6689,2013-05-12 00:08:40,3,2013-05-12 00:11:40,10,10.43,2013-05-12 00:09:02,1.57,2013-05-12 00:20:02,12.79,0.80,11,11.23,13.04,3.64,3.64,4.05,
9696,1,2,0,4,3,s9696,d9696,2013-05-12 00:08:43,3,2013-05-12 00:11:43,12,12.57,2013-05-12 00:10:02,2.04,2013-05-12 00:22:02,14.71,0.10,12,12.67,15.71,4.16,4.16,4.28,
69,1,1,0,363,360,s69,d69,2013-05-12 00:09:00,3,2013-05-12 00:12:00,11,11.74,2013-05-12 00:11:02,4.27,2013-05-12 00:23:02,16.02,0.01,12,11.74,14.67,3.85,3.85,6.10,
91,1,0,0,3,2,s91,d91,2013-05-12 00:09:00,3,2013-05-12 00:12:00,12,12.10,2013-05-12 00:09:31,0.86,2013-05-12 00:23:02,14.17,1.21,14,13.31,15.12,4.32,4.32,3.19,
109,1,1,0,263,260,s109,d109,2013-05-12 00:09:00,3,2013-05-12 00:12:00,11,11.15,2013-05-12 00:09:02,0.23,2013-05-12 00:24:02,15.24,3.86,15,15.01,13.94,7.98,7.98,2.90,
394,1,0,0,3,2,s394,d394,2013-05-12 00:09:00,3,2013-05-12 00:12:00,12,12.27,2013-05-12 00:09:02,0.49,2013-05-12 00:22:02,13.87,1.10,13,13.38,15.34,4.65,4.65,3.63,
9918,1,0,0,2,1,s9918,d9918,2013-05-12 00:09:25,3,2013-05-12 00:12:25,12,12.48,2013-05-12 00:11:02,1.53,2013-05-12 00:24:02,14.01,0.00,13,12.48,15.60,15.60,15.60,3.89,
9847,1,0,0,2,2,s9847,d9847,2013-05-12 00:09:40,3,2013-05-12 00:12:40,12,12.40,2013-05-12 00:10:09,1.54,2013-05-12 00:24:25,15.67,1.73,14,14.13,15.50,5.10,5.10,4.80,
26,1,1,0,158,155,s26,d26,2013-05-12 00:10:00,3,2013-05-12 00:13:00,10,10.21,2013-05-12 00:10:02,0.28,2013-05-12 00:24:02,14.06,3.57,14,13.78,12.77,9.84,9.84,2.69,
37,1,1,0,406,403,s37,d37,2013-05-12 00:10:00,3,2013-05-12 00:13:00,11,11.11,2013-05-12 00:12:02,5.06,2013-05-12 00:27:02,20.74,4.56,15,15.68,13.89,9.07,9.07,6.45,
49,1,1,0,401,399,s49,d49,2013-05-12 00:10:00,3,2013-05-12 00:13:00,10,10.37,2013-05-12 00:11:02,6.90,2013-05-12 00:22:02,17.27,0.00,11,10.37,12.96,7.76,7.76,6.87,
73,1,1,0,3,2,s73,d73,2013-05-12 00:10:00,3,2013-05-12 00:13:00,12,12.25,2013-05-12 00:10:02,1.13,2013-05-12 00:24:02,15.39,2.01,14,14.26,15.32,4.91,4.91,4.17,
125,1,0,0,1,1,s125,d125,2013-05-12 00:10:00,3,2013-05-12 00:13:00,12,12.64,2013-05-12 00:10:02,0.42,2013-05-12 00:26:02,16.61,3.56,16,16.20,15.79,6.17,6.17,3.37,
126,1,1,0,425,424,s126,d126,2013-05-12 00:10:00,3,2013-05-12 00:13:00,10,10.16,2013-05-12 00:12:02,3.32,2013-05-12 00:26:09,17.61,4.14,14,14.29,12.69,5.78,5.78,4.24,
255,1,0,0,1,1,s255,d255,2013-05-12 00:10:00,3,2013-05-12 00:13:00,15,15.34,2013-05-12 00:10:26,0.73,2013-05-12 00:32:02,22.64,6.57,22,21.91,19.18,13.32,13.32,5.02,
