394,1,0,0,3,2,s394,d394,2013-05-12 00:09:00,3,2013-05-12 00:12:00,12,12.27,2013-05-12 00:09:02,0.43,2013-05-12 00:24:02,15.30,2.60,15,14.87,15.34,6.03,6.03,3.28,
9918,1,0,0,1,1,s9918,d9918,2013-05-12 00:09:25,3,2013-05-12 00:12:25,12,12.48,2013-05-12 00:11:02,1.53,2013-05-12 00:24:02,14.01,0.00,13,12.48,15.60,15.60,15.60,3.89,
9847,1,0,0,2,2,s9847,d9847,2013-05-12 00:09:40,3,2013-05-12 00:12:40,12,12.40,2013-05-12 00:10:02,1.69,2013-05-12 00:25:02,16.91,2.82,15,15.22,15.50,5.12,5.12,4.66,
26,1,1,0,161,158,s26,d26,2013-05-12 00:10:00,3,2013-05-12 00:13:00,10,10.21,2013-05-12 00:12:02,2.94,2013-05-12 00:24:02,14.83,1.68,12,11.89,12.77,10.29,10.29,4.02,
37,1,1,0,406,402,s37,d37,2013-05-12 00:10:00,3,2013-05-12 00:13:00,11,11.11,2013-05-12 00:11:02,7.49,2013-05-12 00:27:02,23.24,4.64,16,15.75,13.89,9.66,9.66,7.74,
49,1,1,0,402,400,s49,d49,2013-05-12 00:10:00,3,2013-05-12 00:13:00,10,10.37,2013-05-12 00:11:02,6.81,2013-05-12 00:22:02,17.18,0.00,11,10.37,12.96,7.76,7.76,6.19,
73,1,0,0,2,2,s73,d73,2013-05-12 00:10:00,3,2013-05-12 00:13:00,12,12.25,2013-05-12 00:11:02,2.10,2013-05-12 00:26:02,17.19,2.83,15,15.09,15.32,5.04,5.04,4.52,
125,1,0,0,2,2,s125,d125,2013-05-12 00:10:00,3,2013-05-12 00:13:00,12,12.64,2013-05-12 00:11:08,2.77,2013-05-12 00:26:13,17.47,2.06,15,14.69,15.79,5.11,5.11,6.01,
126,1,1,0,423,420,s126,d126,2013-05-12 00:10:00,3,2013-05-12 00:13:00,10,10.16,2013-05-12 00:12:02,2.97,2013-05-12 00:26:02,16.78,3.66,14,13.81,12.69,9.80,9.80,4.02,
255,1,0,0,1,1,s255,d255,2013-05-12 00:10:00,3,2013-05-12 00:13:00,15,15.34,2013-05-12 00:10:02,0.00,2013-05-12 00:32:02,22.97,7.63,22,22.97,19.18,16.03,16.03,3.84,
